ID,Prob1
1873, 0.19
1874, 0.09
1875, 0.72
1876, 0.02
1877, 0.35
1878, 0.61
1879, 0.05
1880, 0.22
1881, 0.70
1882, 0.54
1883, 0.45
1884, 0.31
1885, 0.22
1886, 0.19
1887, 0.10
1888, 0.51
1889, 0.74
1890, 0.30
1891, 0.20
1892, 0.08
1893, 0.51
1894, 0.48
1895, 0.87
1896, 0.21
1897, 0.00
1898, 0.29
1899, 0.62
1900, 0.12
1901, 0.17
1902, 0.93
1903, 0.26
1904, 0.30
1905, 0.26
1906, 0.02
1907, 0.19
1908, 0.45
1909, 0.29
1910, 0.14
1911, 0.38
1912, 0.14
1913, 0.27
1914, 0.00
1915, 0.47
1916, 0.77
1917, 0.75
1918, 0.15
1919, 0.24
1920, 0.83
1921, 0.23
1922, 0.10
1923, 0.54
1924, 0.60
1925, 0.21
1926, 0.24
1927, 0.11
1928, 0.28
1929, 0.14
1930, 0.10
1931, 0.27
1932, 0.08
1933, 0.52
1934, 0.11
1935, 0.39
1936, 0.09
1937, 0.42
1938, 0.30
1939, 0.10
1940, 0.25
1941, 0.42
1942, 0.18
1943, 0.54
1944, 0.06
1945, 0.23
1946, 0.45
1947, 0.23
1948, 0.96
1949, 0.23
1950, 0.35
1951, 0.06
1952, 0.08
1953, 0.26
1954, 0.13
1955, 0.34
1956, 0.25
1957, 0.20
1958, 0.26
1959, 0.23
1960, 0.28
1961, 0.58
1962, 0.44
1963, 0.13
1964, 0.03
1965, 0.42
1966, 0.23
1967, 0.60
1968, 0.25
1969, 0.43
1970, 0.35
1971, 0.35
1972, 0.03
1973, 0.31
1974, 0.02
1975, 0.38
1976, 0.44
1977, 0.32
1978, 0.59
1979, 0.20
1980, 0.17
1981, 0.12
1982, 0.24
1983, 0.54
1984, 0.72
1985, 0.45
1986, 0.25
1987, 0.29
1988, 0.89
1989, 0.20
1990, 0.44
1991, 0.67
1992, 0.28
1993, 0.67
1994, 0.18
1995, 0.23
1996, 0.10
1997, 0.22
1998, 0.09
1999, 0.36
2000, 0.55
2001, 0.72
2002, 0.37
2003, 0.85
2004, 0.51
2005, 0.41
2006, 0.13
2007, 0.20
2008, 0.07
2009, 0.13
2010, 0.25
2011, 0.23
2012, 0.65
2013, 0.02
2014, 0.21
2015, 0.58
2016, 0.10
2017, 0.11
2018, 0.09
2019, 0.45
2020, 0.10
2021, 0.18
2022, 0.40
2023, 0.45
2024, 0.79
2025, 0.26
2026, 0.21
2027, 0.65
2028, 0.20
2029, 0.04
2030, 0.92
2031, 0.88
2032, 0.40
2033, 0.48
2034, 0.04
2035, 0.07
2036, 0.32
2037, 0.78
2038, 0.45
2039, 0.05
2040, 0.27
2041, 0.24
2042, 0.17
2043, 0.57
2044, 0.21
2045, 0.10
2046, 0.08
2047, 0.06
2048, 0.40
2049, 0.12
2050, 0.35
2051, 0.11
2052, 0.56
2053, 0.08
2054, 0.06
2055, 0.14
2056, 0.58
2057, 0.60
2058, 0.10
2059, 0.70
2060, 0.57
2061, 0.19
2062, 0.14
2063, 0.12
2064, 0.15
2065, 0.13
2066, 0.63
2067, 0.15
2068, 0.64
2069, 0.24
2070, 0.17
2071, 0.94
2072, 0.79
2073, 0.09
2074, 0.30
2075, 0.14
2076, 0.19
2077, 0.35
2078, 0.63
2079, 0.01
2080, 0.27
2081, 0.15
2082, 0.54
2083, 0.64
2084, 0.35
2085, 0.40
2086, 0.29
2087, 0.66
2088, 0.28
2089, 0.25
2090, 0.26
2091, 0.67
2092, 0.96
2093, 0.14
2094, 0.90
2095, 0.79
2096, 0.70
2097, 0.53
2098, 0.49
2099, 0.26
2100, 0.14
2101, 0.34
2102, 0.68
2103, 0.17
2104, 0.12
2105, 0.34
2106, 0.05
2107, 0.76
2108, 0.31
2109, 0.32
2110, 0.34
2111, 0.42
2112, 0.21
2113, 0.01
2114, 0.60
2115, 0.05
2116, 0.03
2117, 0.60
2118, 0.61
2119, 0.25
2120, 0.64
2121, 0.09
2122, 0.19
2123, 0.05
2124, 0.38
2125, 0.23
2126, 0.61
2127, 0.30
2128, 0.06
2129, 0.10
2130, 0.19
2131, 0.63
2132, 0.69
2133, 0.25
2134, 0.01
2135, 0.14
2136, 0.33
2137, 0.89
2138, 0.55
2139, 0.44
2140, 0.68
2141, 0.64
2142, 0.09
2143, 0.36
2144, 0.04
2145, 0.17
2146, 0.57
2147, 0.87
2148, 0.05
2149, 0.33
2150, 0.31
2151, 0.30
2152, 0.08
2153, 0.13
2154, 0.28
2155, 0.38
2156, 0.08
2157, 0.65
2158, 0.25
2159, 0.42
2160, 0.05
2161, 0.09
2162, 0.13
2163, 0.65
2164, 0.75
2165, 0.50
2166, 0.90
2167, 0.47
2168, 0.34
2169, 0.13
2170, 0.50
2171, 0.54
2172, 0.11
2173, 0.22
2174, 0.08
2175, 0.71
2176, 0.05
2177, 0.41
2178, 0.28
2179, 0.25
2180, 0.24
2181, 0.17
2182, 0.87
2183, 0.32
2184, 0.37
2185, 0.25
2186, 0.43
2187, 0.66
2188, 0.31
2189, 0.11
2190, 0.23
2191, 0.90
2192, 0.40
2193, 0.25
2194, 0.34
2195, 0.71
2196, 0.14
2197, 0.42
2198, 0.05
2199, 0.52
2200, 0.53
2201, 0.22
2202, 0.68
2203, 0.38
2204, 0.15
2205, 0.47
2206, 0.32
2207, 0.32
2208, 0.26
2209, 0.36
2210, 0.37
2211, 0.11
2212, 0.85
2213, 0.12
2214, 0.67
2215, 0.91
2216, 0.85
2217, 0.81
2218, 0.31
2219, 0.28
2220, 0.22
2221, 0.26
2222, 0.51
2223, 0.31
2224, 0.69
2225, 0.69
2226, 0.04
2227, 0.16
2228, 0.64
2229, 0.60
2230, 0.06
2231, 0.17
2232, 0.22
2233, 0.37
2234, 0.32
2235, 0.16
2236, 0.57
2237, 0.14
2238, 0.79
2239, 0.21
2240, 0.52
2241, 0.96
2242, 0.65
2243, 0.58
2244, 0.13
2245, 0.18
2246, 0.76
2247, 0.24
2248, 0.12
2249, 0.27
2250, 0.18
2251, 0.54
2252, 0.31
2253, 0.17
2254, 0.28
2255, 0.74
2256, 0.47
2257, 0.32
2258, 0.27
2259, 0.85
2260, 0.12
2261, 0.30
2262, 0.24
2263, 0.53
2264, 0.27
2265, 0.46
2266, 0.12
2267, 0.26
2268, 0.45
2269, 0.23
2270, 0.38
2271, 0.32
2272, 0.29
2273, 0.03
2274, 0.22
2275, 0.33
2276, 0.06
2277, 0.45
2278, 0.18
2279, 0.16
2280, 0.34
2281, 0.12
2282, 0.75
2283, 0.30
2284, 0.91
2285, 0.68
2286, 0.45
2287, 0.38
2288, 0.25
2289, 0.00
2290, 0.36
2291, 0.67
2292, 0.29
2293, 0.25
2294, 0.59
2295, 0.34
2296, 0.14
2297, 0.45
2298, 0.60
2299, 0.71
2300, 0.46
2301, 0.26
2302, 0.32
2303, 0.71
2304, 0.11
2305, 0.26
2306, 0.11
2307, 0.29
2308, 0.54
2309, 0.40
2310, 0.19
2311, 0.06
2312, 0.22
2313, 0.27
2314, 0.06
2315, 0.65
2316, 0.12
2317, 0.22
2318, 0.33
2319, 0.26
2320, 0.19
2321, 0.70
2322, 0.37
2323, 0.66
2324, 0.17
2325, 0.28
2326, 0.29
2327, 0.25
2328, 0.14
2329, 0.78
2330, 0.14
2331, 0.09
2332, 0.17
2333, 0.33
2334, 0.25
2335, 0.14
2336, 0.17
2337, 0.14
2338, 0.23
2339, 0.90
2340, 0.15
2341, 0.13
2342, 0.18
2343, 0.31
2344, 0.16
2345, 0.04
2346, 0.07
2347, 0.51
2348, 0.39
2349, 0.53
2350, 0.51
2351, 0.07
2352, 0.48
2353, 0.29
2354, 0.27
2355, 0.06
2356, 0.10
2357, 0.15
2358, 0.41
2359, 0.03
2360, 0.53
2361, 0.22
2362, 0.56
2363, 0.25
2364, 0.55
2365, 0.92
2366, 0.09
2367, 0.47
2368, 0.43
2369, 0.16
2370, 0.00
2371, 0.18
2372, 0.38
2373, 0.30
2374, 0.12
2375, 0.30
2376, 0.19
2377, 0.71
2378, 0.02
2379, 0.34
2380, 0.12
2381, 0.17
2382, 0.21
2383, 0.26
2384, 0.40
2385, 0.66
2386, 0.16
2387, 0.86
2388, 0.28
2389, 0.32
2390, 0.06
2391, 0.25
2392, 0.54
2393, 0.10
2394, 0.26
2395, 0.83
2396, 0.23
2397, 0.37
2398, 0.63
2399, 0.18
2400, 0.35
2401, 0.23
2402, 0.50
2403, 0.16
2404, 0.19
2405, 0.11
2406, 0.35
2407, 0.62
2408, 0.91
2409, 0.34
2410, 0.38
2411, 0.67
2412, 0.23
2413, 0.06
2414, 0.68
2415, 0.06
2416, 0.67
2417, 0.10
2418, 0.05
2419, 0.39
2420, 0.23
2421, 0.06
2422, 0.10
2423, 0.31
2424, 0.66
2425, 0.47
2426, 0.81
2427, 0.49
2428, 0.08
2429, 0.32
2430, 0.47
2431, 0.66
2432, 0.50
2433, 0.19
2434, 0.42
2435, 0.15
2436, 0.41
2437, 0.24
2438, 0.16
2439, 0.17
2440, 0.04
2441, 0.44
2442, 0.01
2443, 0.27
2444, 0.16
2445, 0.94
2446, 0.25
2447, 0.26
2448, 0.51
2449, 0.83
2450, 0.50
2451, 0.44
2452, 0.61
2453, 0.26
2454, 0.43
2455, 0.96
2456, 0.23
2457, 0.52
2458, 0.78
2459, 0.46
2460, 0.55
2461, 0.35
2462, 0.25
2463, 0.25
2464, 0.13
2465, 0.64
2466, 0.05
2467, 0.21
2468, 0.05
2469, 0.55
2470, 0.34
2471, 0.18
2472, 0.57
2473, 0.11
2474, 0.58
2475, 0.09
2476, 0.92
2477, 0.12
2478, 0.98
2479, 0.42
2480, 0.37
2481, 0.11
2482, 0.32
2483, 0.39
2484, 0.36
2485, 0.13
2486, 0.65
2487, 0.32
2488, 0.27
2489, 0.36
2490, 0.38
2491, 0.47
2492, 0.27
2493, 0.13
2494, 0.79
2495, 0.52
2496, 0.07
2497, 0.12
2498, 0.25
2499, 0.23
2500, 0.38
2501, 0.19
2502, 0.31
2503, 0.74
2504, 0.06
2505, 0.22
2506, 0.11
2507, 0.48
2508, 0.13
2509, 0.56
2510, 0.36
2511, 0.34
2512, 0.24
2513, 0.23
2514, 0.22
2515, 0.23
2516, 0.16
2517, 0.46
2518, 0.20
2519, 0.92
2520, 0.10
2521, 0.32
2522, 0.31
2523, 0.69
2524, 0.11
2525, 0.09
2526, 0.46
2527, 0.49
2528, 0.22
2529, 0.02
2530, 0.49
2531, 0.76
2532, 0.66
2533, 0.19
2534, 0.63
2535, 0.27
2536, 0.47
2537, 0.09
2538, 0.23
2539, 0.07
2540, 0.80
2541, 0.42
2542, 0.14
2543, 0.71
2544, 0.55
2545, 0.91
2546, 0.33
2547, 0.08
2548, 0.13
2549, 0.79
2550, 0.22
2551, 0.26
2552, 0.62
2553, 0.66
2554, 0.56
2555, 0.17
2556, 0.19
2557, 0.61
2558, 0.25
2559, 0.53
2560, 0.16
2561, 0.36
2562, 0.39
2563, 0.12
2564, 0.27
2565, 0.28
2566, 0.38
2567, 0.49
2568, 0.32
2569, 0.46
2570, 0.30
2571, 0.60
2572, 0.49
2573, 0.38
2574, 0.44
2575, 0.67
2576, 0.26
2577, 0.86
2578, 0.37
2579, 0.31
2580, 0.02
2581, 0.72
2582, 0.59
2583, 0.14
2584, 0.19
2585, 0.25
2586, 0.65
2587, 0.69
2588, 0.25
2589, 0.16
2590, 0.10
2591, 0.99
2592, 0.08
2593, 0.63
2594, 0.75
2595, 0.61
2596, 0.08
2597, 0.03
2598, 0.08
2599, 0.20
2600, 0.03
2601, 0.40
2602, 0.11
2603, 0.83
2604, 0.09
2605, 0.24
2606, 0.42
2607, 0.24
2608, 0.23
2609, 0.54
2610, 0.16
2611, 0.13
2612, 0.62
2613, 0.13
2614, 0.10
2615, 0.08
2616, 0.35
2617, 0.74
2618, 0.28
2619, 0.15
2620, 0.34
2621, 0.94
2622, 0.45
2623, 0.87
2624, 0.24
2625, 0.08
2626, 0.47
2627, 0.08
2628, 0.14
2629, 0.54
2630, 0.52
2631, 0.07
2632, 0.88
2633, 0.84
2634, 0.08
2635, 0.59
2636, 0.22
2637, 0.30
2638, 0.51
2639, 0.36
2640, 0.19
2641, 0.71
2642, 0.33
2643, 0.32
2644, 0.77
2645, 0.25
2646, 0.08
2647, 0.37
2648, 0.21
2649, 0.83
2650, 0.34
2651, 0.02
2652, 0.29
2653, 0.89
2654, 0.16
2655, 0.10
2656, 0.68
2657, 0.09
2658, 0.22
2659, 0.29
2660, 0.50
2661, 0.07
2662, 0.84
2663, 0.18
2664, 0.96
2665, 0.07
2666, 0.18
2667, 0.25
2668, 0.18
2669, 0.18
2670, 0.34
2671, 0.12
2672, 0.12
2673, 0.15
2674, 0.66
2675, 0.53
2676, 0.54
2677, 0.85
2678, 0.00
2679, 0.23
2680, 0.28
2681, 0.04
2682, 0.56
2683, 0.76
2684, 0.30
2685, 0.88
2686, 0.52
2687, 0.16
2688, 0.45
2689, 0.13
2690, 0.28
2691, 0.07
2692, 0.15
2693, 0.61
2694, 0.24
2695, 0.21
2696, 0.50
2697, 0.45
2698, 0.44
2699, 0.27
2700, 0.27
2701, 0.32
2702, 0.51
2703, 0.03
2704, 0.21
2705, 0.82
2706, 0.59
2707, 0.38
2708, 0.29
2709, 0.33
2710, 0.16
2711, 0.54
2712, 0.67
2713, 0.06
2714, 0.90
2715, 0.13
2716, 0.28
2717, 0.47
2718, 0.07
2719, 0.33
2720, 0.11
2721, 0.52
2722, 0.29
2723, 0.57
2724, 0.61
2725, 0.34
2726, 0.13
2727, 0.41
2728, 0.10
2729, 0.02
2730, 0.07
2731, 0.20
2732, 0.06
2733, 0.29
2734, 0.00
2735, 0.23
2736, 0.10
2737, 0.29
2738, 0.33
2739, 0.42
2740, 0.66
2741, 0.23
2742, 0.40
2743, 0.40
2744, 0.97
2745, 0.36
2746, 0.53
2747, 0.06
2748, 0.96
2749, 0.32
2750, 0.70
2751, 0.18
2752, 0.20
2753, 0.97
2754, 0.68
2755, 0.33
2756, 0.33
2757, 0.41
2758, 0.37
2759, 0.31
2760, 0.18
2761, 0.20
2762, 0.80
2763, 0.16
2764, 0.18
2765, 0.20
2766, 0.31
2767, 0.13
2768, 0.43
2769, 0.75
2770, 0.59
2771, 0.39
2772, 0.21
2773, 0.30
2774, 0.55
2775, 0.33
2776, 0.10
2777, 0.04
2778, 0.12
2779, 0.62
2780, 0.13
2781, 0.32
2782, 0.16
2783, 0.36
2784, 0.49
2785, 0.62
2786, 0.05
2787, 0.19
2788, 0.14
2789, 0.81
2790, 0.89
2791, 0.59
2792, 0.91
2793, 0.76
2794, 0.37
2795, 0.17
2796, 0.32
2797, 0.17
2798, 0.14
2799, 0.25
2800, 0.14
2801, 0.17
2802, 0.18
2803, 0.29
2804, 0.30
2805, 0.20
2806, 0.54
2807, 0.19
2808, 0.38
2809, 0.10
2810, 0.05
2811, 0.70
2812, 0.53
2813, 0.75
2814, 0.63
2815, 0.39
2816, 0.14
2817, 0.58
2818, 0.88
2819, 0.19
2820, 0.62
2821, 0.30
2822, 0.82
2823, 0.38
2824, 0.71
2825, 0.29
2826, 0.30
2827, 0.39
2828, 0.14
2829, 0.70
2830, 0.65
2831, 0.20
2832, 0.63
2833, 0.19
2834, 0.20
2835, 0.32
2836, 0.94
2837, 0.40
2838, 0.10
2839, 0.68
2840, 0.26
2841, 0.07
2842, 0.68
2843, 0.17
2844, 0.22
2845, 0.15
2846, 0.20
2847, 0.29
2848, 0.23
2849, 0.49
2850, 0.40
2851, 0.17
2852, 0.35
2853, 0.56
2854, 0.95
2855, 0.07
2856, 0.41
2857, 0.29
2858, 0.71
2859, 0.18
2860, 0.44
2861, 0.89
2862, 0.85
2863, 0.87
2864, 0.06
2865, 0.62
2866, 0.50
2867, 0.72
2868, 0.30
2869, 0.82
2870, 0.13
2871, 0.19
2872, 0.19
2873, 0.37
2874, 0.18
2875, 0.43
2876, 0.10
2877, 0.12
2878, 0.07
2879, 0.48
2880, 0.35
2881, 0.07
2882, 0.18
2883, 0.11
2884, 0.12
2885, 0.37
2886, 0.18
2887, 0.20
2888, 0.42
2889, 0.03
2890, 0.55
2891, 0.05
2892, 0.50
2893, 0.23
2894, 0.13
2895, 0.39
2896, 0.53
2897, 0.05
2898, 0.15
2899, 0.04
2900, 0.36
2901, 0.17
2902, 0.35
2903, 0.39
2904, 0.22
2905, 0.50
2906, 0.48
2907, 0.28
2908, 0.16
2909, 0.15
2910, 0.64
2911, 0.51
2912, 0.10
2913, 0.69
2914, 0.40
2915, 0.04
2916, 0.00
2917, 0.25
2918, 0.67
2919, 0.24
2920, 0.59
2921, 0.56
2922, 0.22
2923, 0.42
2924, 0.21
2925, 0.30
2926, 0.40
2927, 0.27
2928, 0.62
2929, 0.17
2930, 0.50
2931, 0.79
2932, 0.07
2933, 0.05
2934, 0.50
2935, 0.25
2936, 0.06
2937, 0.24
2938, 0.23
2939, 0.89
2940, 0.06
2941, 0.25
2942, 0.21
2943, 0.06
2944, 0.06
2945, 0.23
2946, 0.43
2947, 0.51
2948, 0.21
2949, 0.12
2950, 0.28
2951, 0.05
2952, 0.17
2953, 0.02
2954, 0.61
2955, 0.54
2956, 0.32
2957, 0.77
2958, 0.02
2959, 0.04
2960, 0.06
2961, 0.33
2962, 0.72
2963, 0.58
2964, 0.72
2965, 0.93
2966, 0.68
2967, 0.86
2968, 0.84
2969, 0.21
2970, 0.77
2971, 0.67
2972, 0.29
2973, 0.70
2974, 0.12
2975, 0.49
2976, 0.32
2977, 0.22
2978, 0.49
2979, 0.19
2980, 0.03
2981, 0.43
2982, 0.26
2983, 0.65
2984, 0.37
2985, 0.61
2986, 0.65
2987, 0.17
2988, 0.19
2989, 0.03
2990, 0.61
2991, 0.20
2992, 0.44
2993, 0.09
2994, 0.09
2995, 0.44
2996, 0.32
2997, 0.24
2998, 0.43
2999, 0.35
3000, 0.45
3001, 0.23
3002, 0.91
3003, 0.49
3004, 0.34
3005, 0.23
3006, 0.17
3007, 0.94
3008, 0.39
3009, 0.17
3010, 0.15
3011, 0.21
3012, 0.02
3013, 0.13
3014, 0.06
3015, 0.14
3016, 0.43
3017, 0.91
3018, 0.82
3019, 0.36
3020, 0.50
3021, 0.14
3022, 0.14
3023, 0.09
3024, 0.47
3025, 0.77
3026, 0.56
3027, 0.09
3028, 0.42
3029, 0.06
3030, 0.15
3031, 0.09
3032, 0.43
3033, 0.81
3034, 0.24
3035, 0.11
3036, 0.25
3037, 0.25
3038, 0.30
3039, 0.32
3040, 0.17
3041, 0.03
3042, 0.03
3043, 0.04
3044, 0.56
3045, 0.84
3046, 0.30
3047, 0.44
3048, 0.34
3049, 0.43
3050, 0.63
3051, 0.63
3052, 0.04
3053, 0.27
3054, 0.97
3055, 0.10
3056, 0.05
3057, 0.36
3058, 0.54
3059, 0.08
3060, 0.16
3061, 0.27
3062, 0.52
3063, 0.35
3064, 0.43
3065, 0.51
3066, 0.09
3067, 0.07
3068, 0.36
3069, 0.21
3070, 0.18
3071, 0.65
3072, 0.12
3073, 0.59
3074, 0.38
3075, 0.29
3076, 0.01
3077, 0.54
3078, 0.43
3079, 0.24
3080, 0.81
3081, 0.32
3082, 0.82
3083, 0.35
3084, 0.28
3085, 0.49
3086, 0.24
3087, 0.75
3088, 0.15
3089, 0.34
3090, 0.17
3091, 0.58
3092, 0.23
3093, 0.15
3094, 0.34
3095, 0.19
3096, 0.76
3097, 0.08
3098, 0.07
3099, 0.35
3100, 0.50
3101, 0.18
3102, 0.41
3103, 0.23
3104, 0.32
3105, 0.12
3106, 0.41
3107, 0.11
3108, 0.07
3109, 0.03
3110, 0.16
3111, 0.32
3112, 0.31
3113, 0.28
3114, 0.08
3115, 0.42
3116, 0.58
3117, 0.35
3118, 0.35
3119, 0.85
3120, 0.05
3121, 0.18
3122, 0.52
3123, 0.11
3124, 0.20
3125, 0.75
3126, 0.31
3127, 0.66
3128, 0.03
3129, 0.53
3130, 0.29
3131, 0.15
3132, 0.42
3133, 0.40
3134, 0.12
3135, 0.49
3136, 0.13
3137, 0.50
3138, 0.14
3139, 0.49
3140, 0.35
3141, 0.70
3142, 0.20
3143, 0.30
3144, 0.13
3145, 0.63
3146, 0.36
3147, 0.13
3148, 0.55
3149, 0.27
3150, 0.32
3151, 0.14
3152, 0.72
3153, 0.20
3154, 0.95
3155, 0.17
3156, 0.68
3157, 0.53
3158, 0.90
3159, 0.03
3160, 0.14
3161, 0.43
3162, 0.32
3163, 0.25
3164, 0.57
3165, 0.88
3166, 0.64
3167, 0.84
3168, 0.15
3169, 0.08
3170, 0.19
3171, 0.43
3172, 0.11
3173, 0.65
3174, 0.27
3175, 0.21
3176, 0.66
3177, 0.37
3178, 0.27
3179, 0.18
3180, 0.54
3181, 0.05
3182, 0.87
3183, 0.31
3184, 0.07
3185, 0.32
3186, 0.03
3187, 0.12
3188, 0.24
3189, 0.45
3190, 0.26
3191, 0.74
3192, 0.53
3193, 0.91
3194, 0.04
3195, 0.18
3196, 0.13
3197, 0.13
3198, 0.35
3199, 0.38
3200, 0.67
3201, 0.05
3202, 0.47
3203, 0.31
3204, 0.12
3205, 0.17
3206, 0.78
3207, 0.13
3208, 0.22
3209, 0.50
3210, 0.18
3211, 0.36
3212, 0.16
3213, 0.17
3214, 0.23
3215, 0.09
3216, 0.12
3217, 0.24
3218, 0.28
3219, 0.90
3220, 0.06
3221, 0.15
3222, 0.27
3223, 0.37
3224, 0.80
3225, 0.41
3226, 0.01
3227, 0.46
3228, 0.57
3229, 0.47
3230, 0.35
3231, 0.16
3232, 0.06
3233, 0.59
3234, 0.06
3235, 0.89
3236, 0.21
3237, 0.73
3238, 0.13
3239, 0.20
3240, 0.40
3241, 0.07
3242, 0.31
3243, 0.66
3244, 0.01
3245, 0.17
3246, 0.08
3247, 0.01
3248, 0.55
3249, 0.91
3250, 0.08
3251, 0.17
3252, 0.20
3253, 0.70
3254, 0.52
3255, 0.34
3256, 0.23
3257, 0.05
3258, 0.08
3259, 0.38
3260, 0.06
3261, 0.11
3262, 0.30
3263, 0.33
3264, 0.83
3265, 0.06
3266, 0.17
3267, 0.09
3268, 0.39
3269, 0.12
3270, 0.05
3271, 0.46
3272, 0.06
3273, 0.26
3274, 0.44
3275, 0.17
3276, 0.31
3277, 0.25
3278, 0.80
3279, 0.12
3280, 0.61
3281, 0.34
3282, 0.15
3283, 0.08
3284, 0.40
3285, 0.29
3286, 0.04
3287, 0.39
3288, 0.12
3289, 0.09
3290, 0.20
3291, 0.74
3292, 0.62
3293, 0.02
3294, 0.14
3295, 0.20
3296, 0.18
3297, 0.04
3298, 0.86
3299, 0.23
3300, 0.07
3301, 0.12
3302, 0.68
3303, 0.06
3304, 0.49
3305, 0.09
3306, 0.16
3307, 0.47
3308, 0.28
3309, 0.77
3310, 0.04
3311, 0.44
3312, 0.03
3313, 0.18
3314, 0.34
3315, 0.69
3316, 0.58
3317, 0.68
3318, 0.27
3319, 0.14
3320, 0.77
3321, 0.81
3322, 0.26
3323, 0.54
3324, 0.28
3325, 0.74
3326, 0.22
3327, 0.20
3328, 0.48
3329, 0.44
3330, 0.59
3331, 0.08
3332, 0.22
3333, 0.94
3334, 0.34
3335, 0.08
3336, 0.42
3337, 0.25
3338, 0.54
3339, 0.30
3340, 0.79
3341, 0.07
3342, 0.60
3343, 0.35
3344, 0.85
3345, 0.06
3346, 0.62
3347, 0.13
3348, 0.33
3349, 0.21
3350, 0.87
3351, 0.74
3352, 0.54
3353, 0.09
3354, 0.19
3355, 0.05
3356, 0.18
3357, 0.08
3358, 0.40
3359, 0.28
3360, 0.25
3361, 0.20
3362, 0.18
3363, 0.21
3364, 0.27
3365, 0.15
3366, 0.18
3367, 0.17
3368, 0.17
3369, 0.07
3370, 0.30
3371, 0.28
3372, 0.02
3373, 0.79
3374, 0.66
3375, 0.11
3376, 0.08
3377, 0.22
3378, 0.13
3379, 0.82
3380, 0.08
3381, 0.36
3382, 0.89
3383, 0.04
3384, 0.56
3385, 0.16
3386, 0.62
3387, 0.90
3388, 0.54
3389, 0.90
3390, 0.04
3391, 0.22
3392, 0.02
3393, 0.28
3394, 0.43
3395, 0.19
3396, 0.70
3397, 0.32
3398, 0.50
3399, 0.41
3400, 0.14
3401, 0.65
3402, 0.09
3403, 0.16
3404, 0.96
3405, 0.24
3406, 0.34
3407, 0.26
3408, 0.95
3409, 0.35
3410, 0.14
3411, 0.29
3412, 0.39
3413, 0.14
3414, 0.57
3415, 0.03
3416, 0.13
3417, 0.02
3418, 0.45
3419, 0.27
3420, 0.30
3421, 0.61
3422, 0.10
3423, 0.07
3424, 0.22
3425, 0.36
3426, 0.49
3427, 0.18
3428, 0.53
3429, 0.19
3430, 0.26
3431, 0.48
3432, 0.18
3433, 0.14
3434, 0.60
3435, 0.65
3436, 0.38
3437, 0.10
3438, 0.63
3439, 0.13
3440, 0.13
3441, 0.04
3442, 0.68
3443, 0.58
3444, 0.51
3445, 0.13
3446, 0.36
3447, 0.39
3448, 0.02
3449, 0.20
3450, 0.10
3451, 0.09
3452, 0.26
3453, 0.24
3454, 0.57
3455, 0.23
3456, 0.23
3457, 0.42
3458, 0.56
3459, 0.37
3460, 0.01
3461, 0.18
3462, 0.50
3463, 0.62
3464, 0.45
3465, 0.22
3466, 0.21
3467, 0.06
3468, 0.58
3469, 0.40
3470, 0.45
3471, 0.64
3472, 0.25
3473, 0.56
3474, 0.04
3475, 0.44
3476, 0.69
3477, 0.60
3478, 0.42
3479, 0.48
3480, 0.16
3481, 0.25
3482, 0.31
3483, 0.11
3484, 0.36
3485, 0.11
3486, 0.77
3487, 0.34
3488, 0.06
3489, 0.82
3490, 0.59
3491, 0.77
3492, 0.40
3493, 0.13
3494, 0.06
3495, 0.50
3496, 0.70
3497, 0.13
3498, 0.30
3499, 0.18
3500, 0.90
3501, 0.75
3502, 0.62
3503, 0.25
3504, 0.10
3505, 0.41
3506, 0.32
3507, 0.56
3508, 0.14
3509, 0.20
3510, 0.18
3511, 0.23
3512, 0.25
3513, 0.13
3514, 0.19
3515, 0.05
3516, 0.23
3517, 0.25
3518, 0.30
3519, 0.41
3520, 0.15
3521, 0.53
3522, 0.02
3523, 0.30
3524, 0.49
3525, 0.21
3526, 0.33
3527, 0.28
3528, 0.07
3529, 0.11
3530, 0.71
3531, 0.22
3532, 0.40
3533, 0.54
3534, 0.10
3535, 0.16
3536, 0.39
3537, 0.26
3538, 0.09
3539, 0.18
3540, 0.34
3541, 0.22
3542, 0.43
3543, 0.47
3544, 0.20
3545, 0.14
3546, 0.41
3547, 0.19
3548, 0.25
3549, 0.17
3550, 0.18
3551, 0.16
3552, 0.82
3553, 0.21
3554, 0.63
3555, 0.15
3556, 0.72
3557, 0.55
3558, 0.14
3559, 0.41
3560, 0.24
3561, 0.35
3562, 0.69
3563, 0.03
3564, 0.94
3565, 0.12
3566, 0.29
3567, 0.15
3568, 0.31
3569, 0.17
3570, 0.28
3571, 0.19
3572, 0.40
3573, 0.67
3574, 0.43
3575, 0.13
3576, 0.55
3577, 0.23
3578, 0.28
3579, 0.46
3580, 0.82
3581, 0.68
3582, 0.24
3583, 0.50
3584, 0.69
3585, 0.48
3586, 0.11
3587, 0.39
3588, 0.11
3589, 0.58
3590, 0.50
3591, 0.19
3592, 0.25
3593, 0.25
3594, 0.08
3595, 0.78
3596, 0.31
3597, 0.23
3598, 0.41
3599, 0.46
3600, 0.10
3601, 0.09
3602, 0.02
3603, 0.12
3604, 0.80
3605, 0.75
3606, 0.17
3607, 0.08
3608, 0.55
3609, 0.36
3610, 0.56
3611, 0.19
3612, 0.64
3613, 0.18
3614, 0.06
3615, 0.91
3616, 0.25
3617, 0.19
3618, 0.20
3619, 0.59
3620, 0.28
3621, 0.37
